	optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
optimized_8129.py	16.125	16.545	40.275	131.554	134.794	40.376	134.723	14.858	39.576	134.461	40.571	14.053	39.952	134.666	134.457	40.009	131.835	38.720	131.495	133.952	40.637	135.174	12.179	38.927	10.654	10.409	11.113	38.031	133.399	16.350	133.886	133.610	130.397	131.330	133.858	133.158	130.313	9.255	37.491	134.419	134.360	37.513	7.119	38.812	40.646	8.561	130.659	133.408	134.023	8.201	129.960	5.726	37.753	133.651	38.656	38.421	132.793	132.224	35.598	132.050	37.769	132.228	134.529	133.098	39.456	37.600	4.235	3.897	129.986		4.246	41.606	10.559	39.545	38.109	38.109	129.921	37.445	7.481	37.347	132.506	134.231	36.876	132.243	26.031	131.885	131.885	8.830	133.041	37.077	4.432	131.650	131.630	130.899	129.444	132.836	132.836	36.897	131.745	35.226	130.685	129.570	7.425	129.967	37.257	131.975	132.061	131.805	36.487	132.349	132.349	132.234	10.515	129.509	36.310	13.423	132.484	35.811	36.595	36.892	131.678	35.399	35.399	15.838	35.245	25.444	132.182	131.661	19.875	43.200	36.439	131.867	131.867	130.661	132.152	132.103	17.296	132.101	17.410	39.867	132.238	132.433	132.415	132.415	24.650	130.945	38.910	131.183	11.837	22.683	24.398	132.703	131.326	131.326	41.135	42.004	18.860	39.832	131.626	11.099	29.051	133.281	133.281	41.733	132.135	19.439	132.288	132.728	133.241	41.924	17.092	33.500	33.500	131.669	44.820	15.437	134.317	46.461	129.849	49.651	131.239	131.239	48.480	134.538	134.647	43.858	22.595	135.092	135.496	36.644	36.644	54.431	36.207	136.438	47.961	30.887	40.845	136.578	44.263	59.141
optimized_1425.py	16.125	13.486	39.163	13.573	135.338	39.259	135.264	11.895	38.591	135.017	39.450	11.236	38.887	135.185	134.994	38.928	132.067	37.861	131.684	37.853	40.637	135.174	8.856	38.222	8.227	7.406	8.521	37.349	133.974	132.814	39.283	134.104	130.691	131.667	134.445	133.158	130.626	6.028	37.027	134.419	40.368	37.080	5.578	38.225	39.882	5.468	130.982	133.986	134.594	5.383	130.303	3.126	37.560	134.218	38.242	38.174	133.395	132.765	35.530	132.609	37.645	132.827	135.236	133.251	134.798	37.409	2.521	6.336	130.378	4.246		59.141	6.900	38.908	37.836	135.666	130.321	37.351	5.514	37.194	133.198	134.886	134.886	132.657	23.150	132.485	33.816	6.515	133.719	37.516	7.477	132.056	132.056	131.345	129.848	133.488	38.829	37.538	131.872	35.765	131.055	130.004	130.004	130.378	37.872	132.624	132.672	132.455	37.185	132.969	132.646	132.877	132.877	129.886	37.169	17.317	133.066	37.217	38.157	38.202	132.281	36.784	36.784	19.755	36.497	22.894	132.745	132.143	23.752	42.254	38.155	132.441	131.272	131.272	132.870	132.685	20.342	132.701	21.333	41.745	132.735	132.980	133.000	40.792	40.792	131.328	40.847	131.582	11.490	26.127	28.155	133.285	131.785	131.785	43.186	44.050	16.570	41.806	132.069	11.911	32.793	133.818	133.818	43.587	132.620	17.684	132.842	133.329	133.875	44.218	15.289	37.010	133.649	133.649	46.711	14.160	134.751	48.495	130.323	51.942	131.738	50.452	50.747	50.747	135.152	46.006	21.025	135.577	135.954	40.099	133.161	56.581	37.053	37.053	51.394	28.407	44.023	137.243	47.511	61.481
optimized_7925.py	39.668	39.712	8.768	39.762	141.508	39.259	141.484	39.873	9.168	141.586	8.725	11.236	38.887	141.287	141.366	9.261	139.117	37.861	138.628	9.190	8.207	141.933	39.035	8.843	39.992	39.622	40.369	10.974	141.659	139.770	7.467	140.909	137.070	138.165	134.445	141.913	136.914	39.036	12.237	142.740	7.777	11.855	39.622	13.663	7.711	39.248	137.265	142.582	142.088	38.348	136.335	39.903	37.560	143.243	11.938	11.376	142.146	141.872	15.194	141.771	13.262	142.518	143.603	140.543	142.173	13.862	2.521	6.336	136.103	41.606	59.141		40.253	12.657	12.657	144.227	135.839	14.476	40.536	17.892	142.711	144.515	18.205	140.909	140.909	142.929	14.520	38.361	144.142	19.478	43.447	138.192	138.092	137.124	137.124	144.648	19.581	21.782	138.773	21.901	137.337	134.903	39.383	135.612	23.217	23.217	143.988	143.962	22.402	144.071	143.810	143.365	47.183	134.009	25.734	25.734	144.362	29.276	31.876	31.281	143.492	30.379	134.603	49.715	49.715	40.365	144.584	144.006	53.244	13.346	32.167	143.336	134.769	134.402	134.402	144.423	52.506	144.610	49.928	37.612	144.255	144.759	144.863	37.518	37.518	134.876	34.953	134.704	38.564	56.503	57.130	145.016	134.803	35.460	35.460	41.712	40.932	38.140	134.382	41.471	59.783	146.155	42.058	41.182	135.100	135.100	143.887	145.733	145.647	41.445	39.185	65.009	145.392	134.376	43.337	43.337	135.968	46.215	136.003	51.206	137.596	51.484	50.547	146.995	147.702	43.172	43.172	136.438	136.380	65.266	134.870	54.117	33.143	144.037	75.867	75.867	72.049	143.906	74.298	62.029
optimized_810.py	8.998	39.712	38.374	9.238	137.031	38.458	136.945	8.346	38.029	136.708	38.577	8.226	38.155	136.851	136.682	38.210	133.160	37.568	132.732	37.507	39.017	137.387	5.306	38.153	7.298	6.131	6.788	37.433	135.668	133.835	39.087	140.909	137.070	132.759	136.070	135.369	131.752	4.850	37.427	136.761	40.081	37.422	7.651	38.266	39.717	3.871	132.060	135.554	136.173	5.937	136.335	5.515	38.289	135.762	38.640	38.719	135.116	134.373	36.480	134.229	38.497	134.436	137.055	140.543	142.173	38.228	6.977	11.813	131.525	10.559	6.900	40.253		38.942	38.562	137.281	131.450	38.360	38.360	38.135	134.893	136.454	38.562	134.144	18.537	134.025	34.559	34.559	135.287	39.149	13.067	133.150	133.146	132.475	130.994	135.034	40.088	40.088	132.916	37.509	132.323	131.189	9.384	131.490	39.670	134.146	134.106	134.106	39.070	134.383	134.018	134.343	20.703	130.963	39.173	23.272	134.422	134.422	41.100	40.900	133.643	39.658	131.675	25.760	39.111	19.029	133.973	133.973	29.624	41.875	41.327	133.739	132.263	132.164	134.369	133.927	133.927	134.013	27.580	45.026	133.872	134.151	134.275	43.923	34.065	132.278	132.278	132.551	13.194	31.577	33.822	134.524	132.798	42.539	46.590	47.462	47.462	45.184	133.117	15.077	38.521	134.951	15.740	46.942	133.618	16.690	134.134	134.134	135.123	47.948	14.523	42.274	134.989	133.292	50.108	15.246	135.717	135.717	131.748	55.554	132.995	53.970	54.396	136.364	136.233	49.745	19.475	19.475	136.982	45.662	134.254	60.143	39.250	138.264	56.600	24.980	48.874	138.433	138.433	65.066
optimized_1945.py	39.190	39.297	12.842	39.343	140.531	12.581	140.532	39.291	11.870	136.708	13.607	39.097	13.975	140.311	140.449	12.544	136.585	11.328	136.085	10.050	11.374	140.905	38.191	8.973	39.095	38.498	6.788	8.673	141.014	137.295	8.765	140.050	134.882	135.984	142.011	141.381	131.752	37.624	9.211	142.146	9.590	7.848	38.511	11.965	6.497	38.012	135.174	142.022	141.397	36.859	134.356	38.427	9.446	135.762	38.640	38.719	141.785	134.373	8.737	141.429	9.784	142.187	137.055	137.705	141.342	9.673	38.728	41.172	131.525	39.545	38.908	12.657	38.942		8.492	143.767	134.114	9.871	39.561	10.389	142.561	144.129	13.162	140.106	140.106	142.726	8.977	37.268	143.988	13.177	41.288	136.187	136.234	135.353	133.354	133.354	12.863	15.461	136.115	13.368	135.088	133.387	37.856	134.039	15.182	144.032	144.032	143.934	15.051	143.903	143.654	143.261	44.546	132.760	16.988	46.184	46.184	22.546	24.796	24.000	143.467	23.516	133.487	46.712	22.057	22.057	144.477	143.826	50.296	9.821	26.277	143.315	133.783	133.503	144.470	144.385	144.385	144.723	47.391	31.012	144.040	144.658	144.979	30.047	55.074	55.074	29.608	133.845	35.937	54.135	54.432	145.151	133.990	28.800	34.257	34.257	40.600	31.849	133.676	38.526	57.144	146.180	41.401	34.938	134.612	134.612	144.037	146.062	145.926	36.152	39.617	62.344	145.786	133.914	133.914	41.140	135.499	40.727	134.042	45.366	135.626	44.630	44.881	147.483	147.483	39.085	43.596	135.993	136.381	63.857	134.276	50.039	23.616	141.924	141.924	43.897	70.204	141.694	72.649	56.490
optimized_249.py	39.477	39.614	14.025	39.684	140.916	14.057	140.532	39.353	11.870	140.946	14.602	39.092	14.706	140.768	140.449	13.363	136.276	11.639	135.883	11.449	12.296	141.500	38.088	8.973	38.538	38.498	39.022	8.848	140.880	137.059	8.213	140.273	134.303	135.407	141.944	141.120	134.139	37.371	8.104	142.046	10.369	7.848	38.511	13.114	6.986	37.521	134.523	141.849	141.446	36.859	133.611	38.427	7.717	142.598	8.076	5.150	141.225	140.971	6.465	140.791	9.784	141.468	142.725	137.801	141.609	5.542	37.806	39.498	133.352	38.109	37.836	12.657	38.562	8.492		143.663	133.160	4.257	4.257	9.200	141.539	143.730	9.409	140.369	41.993	141.791	8.296	36.556	36.556	9.195	39.687	135.458	135.454	134.453	132.333	143.537	10.816	10.816	136.082	12.032	134.366	132.262	36.758	133.009	13.223	142.707	142.702	142.702	12.814	142.817	142.587	142.152	42.325	131.603	16.046	43.495	143.237	143.237	21.963	21.083	142.096	20.431	132.394	44.129	20.208	41.589	143.172	143.172	47.437	13.527	22.426	141.985	132.588	132.244	142.897	142.994	47.634	47.634	44.333	27.824	142.938	143.330	143.403	27.730	51.859	132.766	132.766	132.645	35.855	50.702	51.143	143.543	132.660	25.796	31.206	32.122	39.772	39.772	132.198	37.625	53.691	144.586	40.940	31.717	133.270	41.100	142.510	142.510	144.092	32.246	39.177	58.821	143.824	132.263	34.041	40.306	133.979	133.979	133.072	42.029	134.649	42.155	41.280	145.566	146.099	34.054	34.054	134.420	134.718	59.541	132.739	45.673	24.270	140.942	69.848	45.851	45.851	140.931	68.524	53.535
optimized_0.py	137.065	137.171	141.467	137.235	140.916	141.412	12.994	39.353	141.466	12.187	141.657	136.373	141.207	13.743	13.113	13.363	136.276	141.496	41.603	141.594	141.996	12.441	136.792	142.262	135.772	135.940	136.130	141.620	10.876	39.190	142.842	11.753	41.158	39.615	6.132	8.237	41.499	136.251	141.867	7.878	142.641	142.532	135.536	141.564	143.609	136.817	40.836	5.801	141.446	136.100	40.786	136.062	142.894	5.092	142.806	143.674	11.817	10.245	142.392	10.618	143.334	141.468	8.695	44.283	6.997	143.038	136.141	134.736	42.669	38.109	135.666	144.227	137.281	143.767	143.663		42.341	143.428	136.717	142.907	10.604	4.257	4.257	15.694	138.720	11.427	141.452	137.427	10.074	144.245	135.350	39.688	39.688	40.104	43.064	11.064	144.571	144.149	45.426	143.451	43.825	43.825	136.918	42.389	145.011	16.854	16.595	16.055	144.303	16.666	17.669	16.669	16.669	48.432	144.689	133.752	15.528	143.636	144.063	144.194	23.021	143.038	143.038	133.926	143.303	136.163	26.026	25.068	133.665	144.647	143.594	143.594	50.986	50.982	22.113	26.551	133.362	27.300	133.135	145.061	26.076	28.276	28.276	145.089	133.272	50.920	144.325	52.950	134.918	133.111	133.591	32.458	32.458	143.849	145.412	145.811	141.456	144.640	58.209	137.174	133.849	36.372	36.372	145.096	54.972	141.721	31.645	34.421	36.450	144.707	139.395	134.594	134.594	58.156	145.944	139.381	65.741	146.884	42.583	148.369	41.544	148.122	148.122	41.714	43.084	144.825	143.315	67.826	68.300	133.693	64.769	149.588	149.588	45.443	137.686	138.554	134.823	43.265	135.674	152.631
optimized_6328.py	131.369	131.452	134.442	131.494	41.942	134.362	41.870	131.054	133.969	41.246	141.657	130.774	133.994	42.317	41.895	133.841	18.860	133.561	19.068	133.760	134.208	43.234	136.792	133.257	135.772	130.414	130.528	141.620	10.876	17.422	133.677	40.621	10.010	10.249	40.068	39.083	9.649	136.251	132.157	41.472	134.170	132.307	130.169	132.550	134.228	131.206	7.524	39.043	39.556	130.783	6.517	130.579	132.177	40.517	132.199	132.891	39.977	38.972	131.731	38.213	132.172	37.825	41.973	25.905	39.256	131.907	130.724	129.625	2.900	129.921	130.321	135.839	131.450	134.114	133.160	42.341		132.072	131.045	131.045	37.293	40.710	131.053	40.814	133.368	37.435	132.294	131.975	38.517	38.517	130.245	8.799	8.586	6.017	3.135	39.618	131.442	131.273	25.209	25.209	14.498	5.660	131.547	4.812	131.745	38.116	37.367	38.249	38.249	37.119	37.130	36.479	129.534	12.107	131.611	129.667	38.112	131.007	131.080	131.080	36.725	130.684	15.292	129.890	130.875	131.071	38.304	37.581	130.219	130.219	131.154	36.824	19.109	18.851	38.466	38.458	129.273	39.427	129.393	129.393	37.831	38.962	40.284	131.757	130.483	20.279	131.286	22.379	129.960	129.960	130.618	40.974	22.584	131.208	131.863	132.068	135.149	131.273	25.241	25.241	131.358	43.286	135.527	131.811	27.475	135.178	39.835	43.697	43.697	131.716	133.962	132.698	44.031	27.732	132.001	133.396	34.848	133.000	133.000	134.079	11.675	134.005	133.896	47.507	47.676	132.016	136.330	37.230	37.230	132.019	33.123	135.264	132.748	22.691	137.251	133.096	133.738	133.738	135.073	138.358
optimized_2895.py	39.470	39.625	134.442	131.494	140.671	16.286	140.671	39.240	15.085	140.679	16.952	38.917	16.733	140.543	140.528	15.337	135.084	13.585	19.068	13.475	14.422	141.330	38.027	10.590	38.203	37.800	38.700	9.760	140.541	135.934	10.281	139.995	133.156	10.249	141.647	140.767	132.984	37.174	8.178	141.751	12.542	7.025	37.127	132.550	9.371	131.206	133.384	141.527	141.169	36.309	132.492	37.183	7.206	142.303	7.956	5.839	140.816	140.560	4.690	140.354	5.199	141.017	142.365	136.652	141.381	3.392	37.412	38.702	132.233	37.445	37.351	14.476	38.360	9.871	4.257	143.428	132.072		37.956	5.882	141.063	143.399	6.167	140.077	42.583	42.583	8.597	36.638	142.584	6.255	38.990	134.385	134.393	133.395	133.395	143.053	7.590	8.425	134.924	9.364	133.170	131.195	36.661	131.967	10.343	10.343	142.162	142.040	9.939	142.300	142.063	141.654	41.248	130.644	13.504	13.504	142.743	16.468	19.039	17.847	141.522	17.303	131.529	42.876	17.307	17.307	142.580	142.059	46.083	16.519	19.799	141.426	131.769	131.443	142.324	142.324	46.207	142.558	43.012	24.836	142.364	142.736	142.812	24.868	50.232	50.232	22.843	131.875	35.440	49.049	49.657	142.953	131.887	23.222	28.207	29.065	29.065	25.569	131.396	37.411	52.132	143.948	41.333	28.568	132.641	41.438	41.438	143.526	143.514	29.404	39.821	57.186	143.251	131.518	30.778	40.242	40.242	33.938	131.975	38.874	133.525	38.925	38.273	144.990	145.437	31.296	43.825	43.825	134.167	57.731	131.921	42.551	22.768	139.741	68.215	46.247	64.206	64.206	66.652	50.501
optimized_129.py	13.226	13.557	39.690	13.636	136.671	39.836	136.592	12.039	39.183	136.303	39.878	11.761	39.422	136.532	136.319	39.553	133.272	38.456	132.936	38.515	14.422	137.078	9.192	38.791	8.834	8.592	8.463	38.220	135.128	135.934	10.281	135.432	131.690	132.685	135.570	134.822	131.576	8.004	37.894	136.190	40.743	37.798	6.566	39.031	40.297	6.254	131.923	135.043	135.769	7.973	131.212	4.841	38.167	135.286	38.750	38.625	134.386	133.798	4.690	140.354	38.126	133.733	136.252	134.594	135.967	3.392	5.087	7.494	131.118	7.481	5.514	40.536	38.360	39.561	4.257	136.717	131.045	37.956		38.200	133.959	135.818	37.847	133.859	23.131	133.258	35.121	35.121	134.433	38.164	8.153	132.977	132.931	132.130	130.524	134.187	134.187	38.187	133.134	36.917	131.975	130.568	6.449	131.083	38.553	133.134	133.244	133.244	37.832	133.547	133.230	133.439	16.243	130.343	38.056	19.245	133.703	133.703	39.449	39.537	132.651	38.418	131.139	21.916	38.244	24.136	133.080	132.584	25.713	25.713	39.459	132.841	131.652	131.428	133.146	132.974	20.172	132.912	23.376	23.376	133.233	133.319	133.123	42.398	30.213	131.800	41.846	131.952	15.831	15.831	29.766	133.414	132.067	40.608	44.588	45.446	13.727	43.117	43.117	14.058	34.753	133.880	14.812	45.368	132.846	13.959	133.116	133.292	133.292	45.412	11.589	38.610	133.511	132.222	47.989	13.140	134.714	49.899	49.899	52.955	132.592	51.856	52.145	134.909	134.997	47.287	17.555	135.453	135.453	41.199	133.039	57.432	39.179	137.636	52.750	28.349	44.441	137.952	137.952	62.568
optimized_5181.py	13.226	38.898	17.173	38.976	139.898	39.836	139.902	38.523	15.657	139.938	17.827	38.161	17.279	136.532	139.766	15.894	133.712	14.321	133.321	14.065	15.201	140.564	37.606	11.389	37.620	37.223	38.163	9.741	139.864	134.634	11.729	139.235	131.970	133.120	141.025	140.139	131.817	36.759	7.893	141.128	13.617	7.027	36.815	12.360	11.236	37.109	132.247	140.920	140.520	36.022	131.418	37.062	7.084	141.695	7.997	7.634	134.386	139.954	4.918	139.780	6.343	140.491	141.856	135.150	140.720	4.842	37.361	38.510	131.265	37.347	37.194	17.892	38.135	10.389	9.200	142.907	131.045	5.882	38.200		140.654	142.915	5.449	139.252	41.724	140.825	9.266	9.266	142.193	8.014	39.102	133.409	133.434	132.500	130.435	142.624	5.905	5.905	133.430	8.626	132.015	130.384	37.212	131.142	10.186	141.802	141.778	141.778	9.587	141.928	141.660	141.299	41.254	129.974	12.980	42.424	142.308	142.308	18.557	17.105	141.224	16.456	130.948	42.958	15.960	40.512	40.512	141.612	46.203	19.053	20.199	141.132	131.302	131.034	142.132	142.132	142.132	142.324	43.187	24.312	141.955	142.428	142.625	24.001	50.076	131.442	131.442	131.448	34.579	48.959	49.843	142.791	131.558	23.158	27.543	28.038	41.488	41.488	131.131	38.008	52.177	143.745	42.319	27.270	132.469	42.632	141.751	141.751	143.515	29.117	40.628	57.263	143.319	131.404	29.892	41.026	41.026	32.764	131.085	37.890	132.620	37.345	37.571	144.998	145.306	31.630	31.630	133.815	134.274	57.705	131.657	41.755	22.077	138.828	68.345	44.799	44.799	139.028	66.529	49.157
optimized_8891.py	134.823	134.933	140.526	135.003	17.124	140.512	16.641	134.428	140.373	15.446	140.656	38.161	17.279	17.326	16.419	140.230	39.809	14.321	39.573	140.432	140.888	140.564	134.474	140.717	133.343	133.576	133.641	140.116	11.836	37.896	141.299	139.235	37.540	36.699	141.025	140.139	131.817	133.955	140.070	11.620	141.377	140.628	133.025	140.051	11.236	134.389	132.247	8.401	10.848	133.830	36.473	133.570	140.756	9.738	140.698	141.602	9.379	8.141	140.311	6.948	141.002	5.016	10.178	43.125	11.867	140.772	133.640	132.081	37.676	132.506	133.198	142.711	134.893	142.561	141.539	10.604	37.293	141.063	133.959	140.654		9.249	140.453	16.112	137.016	5.625	139.789	139.789	6.216	141.558	132.673	36.522	35.589	36.097	37.450	7.629	7.629	141.263	43.263	141.007	39.891	38.978	134.389	37.247	142.165	9.640	9.640	8.850	141.441	11.762	12.494	10.432	131.235	41.563	141.920	131.181	131.181	140.712	141.070	141.195	16.170	140.231	42.067	131.416	140.625	134.550	20.312	20.312	131.198	144.354	140.590	18.871	44.294	44.062	15.263	20.653	130.501	20.297	130.601	130.601	21.370	22.810	23.314	142.074	130.833	44.387	141.103	46.017	133.069	130.554	130.554	25.467	46.567	140.838	142.227	142.620	138.715	141.448	50.524	134.902	134.902	29.710	139.369	142.021	48.061	138.714	24.095	26.402	29.526	29.526	136.649	132.215	29.206	50.330	142.604	136.762	57.900	143.602	37.672	145.010	145.010	144.892	144.348	33.598	35.868	141.516	140.314	60.113	60.020	131.200	56.148	56.148	141.974	43.672	135.447	136.861	132.368	42.330	133.279	149.351
optimized_798.py	136.346	134.933	141.918	136.515	16.564	141.876	15.968	136.001	141.875	15.023	142.086	135.647	141.613	16.673	15.991	141.730	41.566	141.841	41.324	141.972	142.426	15.486	136.052	142.547	135.010	135.209	135.326	141.915	12.906	38.829	143.148	14.307	37.540	38.650	8.006	9.653	40.481	135.534	142.065	10.708	143.070	142.673	134.763	141.856	143.946	136.027	39.670	8.401	8.177	135.414	39.575	135.249	142.971	5.319	142.918	143.758	12.848	10.488	142.419	10.530	143.335	8.095	11.073	44.326	8.595	143.060	135.324	132.081	41.119	134.231	134.886	144.515	136.454	144.129	143.730	4.257	40.710	143.399	135.818	142.915	9.249		149.351	16.382	138.201	8.697	141.582	136.634	6.737	144.026	134.466	38.348	38.348	38.566	41.355	7.765	144.361	143.830	45.369	143.261	42.966	43.234	43.234	40.634	144.663	13.643	13.077	12.901	143.965	13.052	14.209	13.410	13.410	46.360	144.295	132.955	11.857	143.174	143.526	143.669	19.534	142.625	46.187	133.165	133.165	135.696	22.467	21.652	132.907	145.263	143.069	22.354	48.686	48.686	18.708	22.941	132.372	23.848	132.451	144.375	22.731	24.844	27.091	27.091	132.531	48.713	143.693	50.683	134.403	132.294	132.799	29.156	29.156	143.247	144.670	145.063	140.482	143.965	55.767	136.397	133.177	33.087	33.087	144.475	52.576	140.634	28.784	31.340	33.153	144.031	138.519	138.519	33.614	55.748	145.227	138.456	63.285	146.146	41.472	147.439	147.439	147.177	146.793	38.789	39.884	144.167	142.138	65.327	65.889	133.078	62.650	148.757	148.757	44.195	137.061	138.077	133.977	42.154	134.896	151.587
optimized_550.py	39.166	39.336	18.488	39.446	140.414	18.382	140.418	38.819	16.868	15.023	18.967	38.412	18.293	140.303	140.274	17.389	133.995	15.237	133.678	15.317	16.650	141.151	37.920	12.471	37.555	135.209	135.326	11.521	140.129	134.931	13.128	139.754	132.107	133.218	141.287	140.348	131.908	37.052	9.085	10.708	143.070	8.459	36.462	13.061	13.091	37.199	132.322	141.119	140.862	36.256	131.469	36.954	6.556	141.913	8.336	7.716	140.284	140.100	5.976	139.864	5.351	140.479	141.890	135.588	141.103	5.429	37.209	37.699	131.179	36.876	134.886	18.205	38.562	13.162	9.409	4.257	131.053	6.167	37.847	5.449	140.453	149.351		139.672	42.534	140.696	140.696	37.129	141.978	6.337	38.304	133.412	133.386	132.388	130.313	130.313	4.334	6.333	133.864	8.369	132.031	130.168	37.149	131.028	9.177	9.177	141.487	141.313	7.410	141.645	141.409	140.992	39.900	129.790	12.137	12.137	142.100	14.247	16.525	15.677	140.814	14.875	130.749	41.450	15.068	15.068	141.854	141.335	44.467	21.274	17.801	140.770	131.063	130.723	141.545	141.545	44.377	141.809	41.459	22.081	141.713	142.041	142.080	22.596	48.100	131.283	131.283	131.224	34.955	47.092	47.869	142.257	131.231	20.963	25.490	25.490	41.719	22.534	130.707	38.011	50.015	143.213	42.716	25.420	132.095	42.538	42.538	142.764	142.842	26.019	40.329	55.133	142.576	130.911	27.502	41.222	41.222	30.385	130.987	35.339	132.457	35.473	35.414	144.319	144.709	28.879	28.879	133.275	133.735	54.908	131.266	38.856	22.820	138.340	65.688	65.688	61.275	138.636	63.696	46.811
optimized_9012.py	133.507	133.599	137.668	133.653	12.267	137.596	140.418	133.235	16.868	11.459	137.884	132.888	137.350	11.480	140.274	137.524	37.460	137.665	36.715	15.317	138.221	12.259	133.413	138.527	132.511	132.564	132.910	137.821	9.007	37.033	139.203	10.594	37.578	37.635	10.737	9.843	37.819	132.926	138.104	11.760	138.813	138.866	132.466	137.550	140.039	133.665	38.313	11.109	12.838	132.861	131.469	133.110	139.185	11.348	139.074	7.716	9.338	10.037	138.903	10.915	139.801	12.347	14.367	135.588	12.453	139.550	133.225	132.049	40.383	132.243	132.657	140.909	134.144	140.106	140.369	15.694	40.814	140.077	133.859	139.252	16.112	16.382	139.672		134.760	15.814	137.929	134.529	18.257	18.257	132.822	39.666	39.309	40.286	41.370	17.267	141.083	141.013	38.080	38.080	39.240	42.845	134.148	42.083	141.850	20.819	21.080	20.074	141.064	141.064	21.690	21.329	131.626	46.177	141.600	131.831	20.875	140.892	141.415	141.415	26.442	140.232	47.269	132.029	140.378	132.311	28.670	25.412	132.127	132.127	141.166	28.200	50.181	49.992	27.235	30.037	131.825	30.042	131.311	131.311	28.494	31.142	32.404	142.679	131.925	49.413	142.155	51.609	131.708	131.739	131.739	34.800	53.190	141.531	143.331	143.686	138.709	142.383	56.975	134.663	134.663	37.648	139.125	142.770	54.844	139.058	32.592	36.176	40.282	142.764	142.764	133.991	40.392	58.063	143.912	136.525	64.220	144.967	39.282	39.282	41.287	146.386	146.123	42.124	43.306	143.074	140.533	66.729	66.508	133.057	133.057	148.264	140.760	47.373	138.045	134.138	134.679	45.730	135.803	151.639
